supplier,sku_adquify,sku_supplier,name,price,stock_status,category,dimensions,materials,images,description,url,source
,DIS-179988,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/KOKE_2P_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_2P_pictograma-medids.jpg,,,api
,DIS-179987,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/KOKE_2P_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_2P_pictograma-medids.jpg,,,api
,DIS-179984,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_PLATA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179983,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/KOKE_3P_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_CAMEL_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179982,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_ANTRACITA_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179981,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/EDI_MARENGO_muestra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179977,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/KOKE_3P_piedra.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PIEDRA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179976,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/KOKE_3P_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/05/KOKE_3P_pictograma-medids.jpg,,,api
,DIS-179929,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/GALA_BLC_cerrada.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/GALA_BLC.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2022/02/GALA_MEDIDAS.jpg,,,api
,DIS-179858,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI_3P3A_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI-3P3A_MEDIDAS_corregido.jpg,,,api
,DIS-179857,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI_3P3A_edi-marengo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI-3P3A_MEDIDAS_corregido.jpg,,,api
,DIS-179856,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI_3P3A_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI-3P3A_MEDIDAS_corregido.jpg,,,api
,DIS-179855,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI_3P3A_edi-antracita.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI-3P3A_MEDIDAS_corregido.jpg,,,api
,DIS-179853,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI_3P3A_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/10/EPI-3P3A_MEDIDAS_corregido.jpg,,,api
,DIS-179852,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-3P_MEDIDAS_nuevo.jpg,,,api
,DIS-179851,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-3P_MEDIDAS_nuevo.jpg,,,api
,DIS-179848,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-3P_MEDIDAS_nuevo.jpg,,,api
,DIS-179847,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_antracita.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_antracita.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-3P_MEDIDAS_nuevo.jpg,,,api
,DIS-179846,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-2P_MEDIDAS_nuevo.jpg,,,api
,DIS-179845,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_GRAFITO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-2P_MEDIDAS_nuevo.jpg,,,api
,DIS-179844,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-2P_MEDIDAS_nuevo.jpg,,,api
,DIS-179843,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_abierto_antracita.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/05/CAIRO_ANTRACITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/07/EPI_3PLAZAS_antracita.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-2P_MEDIDAS_nuevo.jpg,,,api
,DIS-179842,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI_3PLAZAS_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI_3PLAZAS_abierto_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-3P_MEDIDAS_nuevo.jpg,,,api
,DIS-179841,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI_3PLAZAS_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/04/MAGNOL_PLOMO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI_3PLAZAS_abierto_plomo.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/03/EPI-2P_MEDIDAS_nuevo.jpg,,,api
,DIS-179840,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_SHI_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_SHI_ABIERTA_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_BEIG_OSCURO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_MEDIDAS-1.jpg,,,api
,DIS-179839,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_SHD_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/06/CAIRO_PERLA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_SHD_ABIERTA_edi-plata.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2024/06/EPI_MEDIDAS-1.jpg,,,api
,DIS-176875,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA2P2C_MVR_AMBIENTE.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA2P2C_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA2P2C_MVR_abierto.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA2P2C_MVR_medidas.jpg,,,api
,DIS-176081,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/TORRES_CAPAS.jpg,,,api
,DIS-176080,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/TORRES_CAPAS.jpg,,,api
,DIS-176079,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/TORRES_CAPAS.jpg,,,api
,DIS-176078,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/A035_TORRES_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/TORRES_CAPAS.jpg,,,api
,DIS-176074,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-176073,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-176072,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-176071,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-176070,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-176069,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-176068,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-176067,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-175802,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RAPID_DORMITORIO_JUVENIL_provisional.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB110_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDSINFON_MVR_medidas.jpg,,,api
,DIS-175801,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RAPID_DORMITORIO_MATRIMONIO_02.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB160_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCOMO_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMARCO-_MAU_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR_medidas.jpg,,,api
,DIS-175796,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RAPID_DORMITORIO_MATRIMONIO_01.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB160_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMURAL-_MAU_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDSINFON_MVR_medidas.jpg,,,api
,DIS-175064,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDSINFON_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDSINFON_MVR_ABIERTO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDSINFON_MVR_medidas.jpg,,,api
,DIS-175063,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR_ABIERTA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMESITA_MVR_medidas.jpg,,,api
,DIS-175062,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMURAL-_MAU.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMURAL-_MAU_medidas.jpg,,,api
,DIS-175061,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMARCO-_MAU.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDMARCO-_MAU_medidas.jpg,,,api
,DIS-175060,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCOMO_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCOMO_MVR_ABIERTA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCOMO_MVR_medidas.jpg,,,api
,DIS-175059,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB160_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB160_MVR_medidas.jpg,,,api
,DIS-175058,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB110_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDCB110_MVR_medidas.jpg,,,api
,DIS-175056,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA3P2C_MVR_AMBIENTE.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA3P2C_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA3P2C_MVR_abierto.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA3P2C_MVR_medidas.jpg,,,api
,DIS-175054,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA4P2C_MVR_AMBIENTE.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA4P2C_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA4P2C_MVR_abierto.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/C029_RPDA4P2C_MVR_medidas.jpg,,,api
,DIS-174024,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg,,,api
,DIS-174023,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-174022,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg,,,api
,DIS-174021,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/RESORTPLUS_DETALLE2.jpg,,,api
,DIS-174020,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg,,,api
,DIS-174019,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-174018,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-174017,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/02/NATURBAMBOO_DETALLE2.jpg,,,api
,DIS-173455,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE1.jpg,,,api
,DIS-173454,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE1.jpg,,,api
,DIS-173452,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE1.jpg,,,api
,DIS-173451,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2023/11/SOLEA_DETALLE1.jpg,,,api
,DIS-172958,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/SOLANA_APILABLE_2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLESTANTL_MAU.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTE_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLBAJO_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAJO_MEDIDAS.jpg,,,api
,DIS-172957,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/SOLANA_APILABLE_1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLBAJO_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAJO_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLALTO_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ALTO_MEDIDAS.jpg,,,api
,DIS-172929,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/SOLANA_SALON_2.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTE_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAR_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTERIA_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAJO_MEDIDAS.jpg,,,api
,DIS-172926,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/SOLANA_SALON_1.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_VITRINA_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTERIA_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAJO_MEDIDAS.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ALTO_MEDIDAS.jpg,,,api
,DIS-172925,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/SOLANA_DORMITORIO.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLCB_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLMESITA_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLSINFON_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLCB_medidas.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2022/05/SOTO_MEDIDAS_MESITA.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2022/05/SOTO_MEDIDAS_SINFONIER.jpg,,,api
,DIS-172924,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLSINFON_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2022/05/SOTO_MEDIDAS_SINFONIER.jpg,,,api
,DIS-172923,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLMESITA_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2022/05/SOTO_MEDIDAS_MESITA.jpg,,,api
,DIS-172921,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLCB_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLCB_medidas.jpg,,,api
,DIS-172920,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLVITRINA_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_VITRINA_MEDIDAS.jpg,,,api
,DIS-172918,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLBAR_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAR_MEDIDAS.jpg,,,api
,DIS-172913,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLESTAN_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTERIA_MEDIDAS.jpg,,,api
,DIS-172911,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLESTANTL_MAU.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_ESTANTE_MEDIDAS.jpg,,,api
,DIS-172910,,,,,,,,https://www.distrigalcatalogos.com/wp-content/uploads/2025/01/C029_SLBAJO_MVR.jpg | https://www.distrigalcatalogos.com/wp-content/uploads/2021/10/SOTO_BAJO_MEDIDAS.jpg,,,api
